source_file,vessel_id,target_type,hull_count,hull_type,propulsion,length_overall_ft,beam_ft,draft_ft,displacement_kg,hull_material,engine_count,engine_type,fuel_type,sail_area_sqft,mast_count,rig_type,cabin_count,berth_count,year_built,price_usd,location_country,builder,model,condition,engine_hours,max_speed_knots,cruising_speed_knots,range_nm,fuel_capacity_l,water_capacity_l,generator_onboard,air_conditioning,flybridge,helm_count,beam_to_length_ratio,brand_popularity_score,electronics_score,safety_gear_score,photos_count,has_trailer,listing_description,created_at
monohull_020.pdf,BN-OC45-2015-239US-017,sailboat,1,monohull,Inboard diesel (sail auxiliary),45.75,14.76,7.05,10549,Fiberglass (GRP),1,Inboard,Diesel,1076,1,Fractional sloop,3,6,2015,239000,United States,Bénéteau,Oceanis 45,Used - Excellent,1420,8.8,7.2,300,200,570,True,True,False,2,0.322,92,88,92,38,False,"This 2015 Bénéteau Oceanis 45 is a well-kept, owner-version cruiser with the sought-after 3-cabin, 2-head layout. Designed for performance cruising, she combines a powerful, easily managed fractional sloop rig with a spacious, light-filled interior. The Oceanis 45 features a broad, stable hull form with twin rudders, twin helm stations, and a large, ergonomic cockpit with drop-down transom swim platform—ideal for both passage-making and comfortable days at anchor. Power is provided by a reliable Yanmar 4JH5E 54 hp inboard diesel (approx. 1,420 hours), delivering efficient cruising at 7–7.5 knots and a practical motoring range of about 300 nm with the 200 L fuel tank. Sail handling is set up for short-handed sailing with in-mast furling mainsail, furling genoa, electric windlass, and well-placed winches. The rig delivers approximately 1,076 sq ft of upwind sail area for engaging yet manageable performance. Below decks, the Oceanis 45 excels in livability: generous beam carried well aft provides a remarkably open salon with a U-shaped dinette, forward owner’s stateroom with island berth and en-suite head, and two comfortable aft cabins sharing a second head with separate shower. The galley runs along the port side with abundant refrigeration, storage, and counter space. Factory air conditioning and a 5 kW generator provide true off-grid comfort; 570 L of fresh water capacity supports extended cruising. Navigation and systems include a full suite of integrated electronics (chartplotter at helm, autopilot, AIS, radar, wind/depth/speed), upgraded battery capacity with smart charging, and robust safety inventory including offshore PFDs, jacklines, harness tethers, EPIRB, and a 6-person liferaft (service current). The cockpit is finished with teak soles, a large folding table, and a dodger/bimini package for protection in all conditions. This Oceanis 45 shows clean cosmetics, straight rigging, and consistent professional maintenance—ready for immediate cruising. Highlights: - Proven Bénéteau Oceanis 45 platform with twin helms and drop-down swim platform - Yanmar 54 hp inboard diesel, approx. 1,420 hours, serviced on schedule - In-mast furling main, furling genoa; easy short-handed sail plan - 5 kW generator and air conditioning for true liveaboard comfort - 3-cabin, 2-head layout with forward owner’s suite - Full electronics package: chartplotter, radar, AIS, autopilot, wind/depth/speed - Safety gear to offshore standard; liferaft service current - Shoal and deep draft versions exist; this boat is the performance/deep draft (approx. 7.05 ft) Accommodations and Equipment (selected): - Berths: 6 (forward island double; two aft doubles) - Heads: 2 (forward en-suite + aft day head), separate shower - Galley: 2-burner LPG stove/oven, top/front-load refrigeration, double sink - Cockpit: teak, folding table, twin wheels, wide transom platform with ladder - Canvas: dodger, bimini, connector; helm covers - Ground tackle: 25 kg primary anchor, 80 m chain, electric windlass with cockpit control - Electrical: 12V DC with upgraded house bank, 120V shore power, battery charger, inverter/charger - Electronics: 9–12” MFD at starboard helm, radar, AIS transceiver, autopilot, VHF with remote mic - Entertainment: cockpit and salon speakers, Bluetooth stereo This Oceanis 45 delivers the ideal balance of comfort, capability, and value in the 45-foot cruising class. US-based, duty paid, and shown by appointment.",2025-11-14T16:20:00Z
monohull_021.pdf,US-BEN-OC45-2015-00172,Sailboat (Cruiser),1,Monohull,Sail + Inboard Diesel,45.9,14.75,7.1,9450,Fiberglass (GRP),1,Inboard diesel (saildrive),Diesel,1030,1,Fractional sloop,3,6,2015,269000,United States,Beneteau,Oceanis 45,Very Good,1180,8.5,7,300,200,530,True,True,False,2,0.321,8.7,8.6,8.2,38,False,"Well-kept 2015 Beneteau Oceanis 45 in very good overall condition, thoughtfully outfitted for comfortable coastal cruising and extended vacations. This popular Philippe Briand design delivers an ideal balance of performance, space, and ease of handling, featuring twin helms, a wide and secure cockpit, and Beneteau’s well-known chined hull for stability and interior volume.
Layout and Interior:
- Three-cabin, two-head layout with generous natural light from hull and deck ports
- Owner’s cabin forward with island berth and private en-suite head/shower
- Aft cabins port and starboard with full-size doubles
- Salon with U-shaped settee and opposing sofa, convertible dinette for extra sleeping if needed
- L-shaped galley with top/front-load fridge, 3-burner propane stove/oven, microwave, double stainless sinks, and ample stowage
- Reverse-cycle air conditioning for climate comfort dockside and with generator
Deck and Rig:
- Fractional sloop with Selden aluminum mast and boom
- Furling genoa and in-mast furling mainsail for easy short-handed sailing
- Electric cabin-top winch for mainsail handling; self-tailing primary winches aft at the helms
- Standing rigging inspected and tuned in the last two seasons
- Wide side decks, robust double lifelines, and fold-down transom swim platform with ladder and hot/cold shower
- Dual wheels with instrument pods and good sightlines forward
Mechanical and Electrical:
- Yanmar 4JH5E 54 hp diesel (approx. 1180 hours) with saildrive; routine services up to date (oil, filters, impeller 2025 season)
- Onan 5 kW diesel generator; recent service completed
- 200 L diesel tank, 530 L fresh water in two tanks
- House and start batteries upgraded recently; smart charger and inverter
- LED interior and navigation lighting
Electronics and Navigation:
- Raymarine multi-function display at helm with GPS/Chartplotter
- Raymarine autopilot, wind/speed/depth instruments
- AIS receiver/transponder and VHF with DSC at nav station and remote mic in cockpit
- Stereo with cockpit speakers; Wi■Fi router for charts/updates
Safety and Gear:
- USCG safety package with Type I/II PFDs, flares, horn, and throwables
- 25 kg primary anchor with 200 ft chain + secondary anchor and rode
- Electric windlass with helm and bow controls
- Manual and electric bilge pumps; fire extinguishers in cabin and engine space
- Jacklines and tethers for offshore passages
Performance and Range:
- Comfortable 7.0 kt cruise under power at efficient fuel burn; approx. 300 nm motoring range in moderate conditions
- Under sail, rewards trim with steady speeds and confidence-inspiring manners in a seaway
Maintenance and Notes:
- Bottom paint renewed within the last year; hull regularly washed and waxed
- Canvas in good condition: bimini and pedestal covers; sunshades for ports
- All manuals and maintenance records included; lightly cruised by knowledgeable owners
Why This Boat:
The Oceanis 45 is sought after for its volume, practicality, and easy handling. This example stands out with low reported hours for its age, a generator and air conditioning for comfortable cruising, and a clean, well-cared-for presentation. Ready to step aboard and go.
Shown by appointment to serious buyers. Delivery assistance and training available upon request.
Broker Notes: Additional photos available upon request",2025-11-14T00:00:00Z
monohull_022.pdf,US-BEN-O45-2015-0719,Sailboat,1,Monohull,Sail + Inboard Diesel (shaft drive),45.8,14.76,7.4,10549,Fiberglass (GRP),1,"Inboard (Yanmar 4JH5E, 54 hp)",Diesel,1076,1,Fractional sloop,3,6,2015,289000,United States,Bénéteau,Oceanis 45,Used - Excellent,1145,8.6,7.2,430,200,570,True,True,False,2,0.322,90,88,92,42,False,"Impeccably maintained 2015 Bénéteau Oceanis 45, 3-cabin/2-head layout, offered in excellent condition and turnkey for extended cruising. This popular cruising design delivers a rare balance of performance, comfort, and easy handling. Twin helm stations provide superb visibility and control, while the beamy aft section creates an exceptionally spacious cockpit and interior. Powered by a reliable Yanmar 4JH5E 54 hp diesel (approx. 1,145 hours), the boat cruises comfortably at 7.2 knots with a max of 8.6 knots under power. Fuel capacity is 200 L, yielding an approximate 430 nm range at conservative consumption. The fractional sloop rig carries roughly 1,076 sq ft of sail. Easy sail handling comes via an in-mast furling mainsail and furling genoa; standing and running rigging have been professionally inspected and serviced, with sails refreshed in 2022. Deep keel draft of 7.4 ft gives confident upwind performance. The bright interior features three private cabins and two heads with separate showers, sleeping six in comfort. A U-shaped salon with convertible dinette, generous galley (top- and front-loading refrigeration), and abundant storage make this Oceanis 45 ideal for family cruising or liveaboard life. 570 L of freshwater supports longer stays off the dock. Notable equipment and upgrades: - Power/comfort: 5 kW diesel generator, 16,000 BTU air conditioning, upgraded 70 A alternator, 40 A shore charger, 2000 W inverter, hot water heater - Electronics: Raymarine Axiom chartplotter at each helm, Raymarine radar, AIS transceiver, Evolution autopilot with gyro, wind/depth/speed instruments, VHF with DSC and remote mic - Deck/rigging: Electric windlass, 25 kg Rocna anchor with 60 m (200 ft) chain, secondary anchor, German mainsheet system led aft, self-tailing winches, retractable bow thruster - Safety: ISO 6-person liferaft (last serviced 2023), EPIRB, jacklines, harness points, offshore flares (2024), fire extinguishers, CO/smoke detectors - Additional: Dodger and bimini with connector, cockpit cushions, teak cockpit sole, transom swim platform and ladder, life sling, emergency tiller This Oceanis 45 presents exceptionally clean mechanicals, dry bilges, and a well-documented maintenance history. With its generous storage, efficient systems, and proven cruising pedigree, it’s a compelling choice for coastal and bluewater-minded sailors alike. Private viewings available by appointment. Broker Notes: Additional photos available upon request",2025-11-14T10:30:00Z
monohull_023.pdf,BN-OC45-2015-1102,Sailboat,1,"Monohull (displacement; fin keel, spade rudder)",Sail + Inboard diesel (saildrive),45.8,14.8,7.4,10550,Fiberglass (GRP),1,"Yanmar 4JH5E, 54 hp inboard diesel with SD60 saildrive",Diesel,1076,1,Sloop (fractional),3,6,2015,269000,United States,Beneteau,Oceanis 45,Used - Excellent,1150,8.7,7.2,400,200,530,True,True,False,2,0.32,90,86,88,36,False,"A professionally maintained 2015 Beneteau Oceanis 45 in excellent condition, featuring the popular 3-cabin, 2-head layout. This capable bluewater cruiser combines generous volume, modern hull form, and easy single/short-handed sail handling with twin helms and a broad, secure cockpit. Power is by a reliable Yanmar 4JH5E 54 hp diesel (approx. 1,150 hours) mated to an SD60 saildrive, delivering efficient cruising and predictable handling in marinas. Deep fin keel (approx. 7.4 ft draft) for strong upwind performance. Sail plan includes a furling mainsail and 140% furling genoa (approx. 1,076 sq ft total), led aft to the cockpit through organizers and clutches for simple control. Comfort systems are cruise-ready: a 6 kW generator provides off-grid power for the reverse-cycle air conditioning, battery charging, and 120V/230V loads. Large tankage (200 L fuel, 530 L water) supports extended passages. The cockpit is protected by a dodger and bimini with connector, and the walkthrough transom opens to a large swim platform for easy water access. Electronics are well specified, with a color MFD at the helm, integrated wind/depth/speed sensors, AIS transceiver, radar, and an evolution autopilot—ideal for coastal passage-making or offshore legs. Safety inventory is thorough, including offshore-grade PFDs with tethers, jacklines, EPIRB, liferaft, and comprehensive signaling equipment. Below, the salon is bright with hull windows and overhead hatches, a U-shaped settee and convertible dinette, and a well-appointed galley with a 3-burner stove/oven, top/front-load refrigeration, and abundant stowage. The owner’s cabin forward offers an island berth and private head/shower; two double cabins aft share a second head. High-wear canvas and running rigging have been smartly maintained, and cosmetics present cleanly throughout. This Oceanis 45 strikes an appealing balance of performance, comfort, and simplicity—ready for immediate cruising in style and safety.",2025-11-14T15:22:00Z
monohull_024.pdf,BN-OC45-2016-AL2917,sailing yacht,1,monohull (fin keel),sail + inboard diesel,45.0,14.76,7.4,10550,fiberglass (GRP),1,"inboard diesel (Yanmar 4JH57, 57 hp)",diesel,1060,1,fractional sloop,3,7,2016,289000,United States,Beneteau,Oceanis 45,Used - Excellent,1180,8.5,7.2,340,200,570,True,True,False,2,0.33,88,86,92,42,False,"Immaculate 2016 Beneteau Oceanis 45 in turnkey cruising condition. This popular performance cruiser blends easy short-handed sailing with a voluminous, bright interior. The hull features a modern hard chine for form stability and excellent interior space. Twin wheels and a wide, drop-down swim platform make for effortless handling and great days at anchor. Powered by a reliable Yanmar 4JH57 (57 hp) inboard diesel with 1,180 hours, she cruises comfortably at 7.2 knots and will top out around 8.5 knots under power. With a 200 L fuel tank and conservative burn of ~3.8 L/hr at 6.5–7 knots, practical range is about 340 nm. Deep fin keel (approx. 7.4 ft) provides strong upwind performance. Sail plan includes a 2021 North Sails fully-battened mainsail with stack pack and lazy jacks, and a 2021 furling genoa. A 2022 Code 0 on a furler and retractable bow sprit adds light-air horsepower. Standing rigging inspected and tuned in 2024; running rigging in excellent condition. Electronics are cruise-ready: Raymarine Axiom 12” MFD at starboard helm, i70 instruments, Quantum radar, AIS transceiver, Evolution autopilot with P70s control, and a high-power masthead VHF with RAM mic at the helm. Electric windlass with 65 lb Mantus anchor and 200 ft of chain. Twin helm stations with leather-covered wheels, a large cockpit table, and teak cockpit soles complete a safe and social helm environment. Bow thruster and electric primary winches make docking and sail handling easy. Below, the 3-cabin/2-head layout sleeps up to 7 with an owner’s forward cabin featuring an island berth and en-suite head/shower. The saloon is bright with large hull windows, a U-shaped settee, and a well-appointed port galley with front-opening fridge and top-loading freezer. 16,000 BTU reverse-cycle air conditioning keeps the interior comfortable at dock or at anchor, powered by a Fischer Panda 6 kW generator (approx. 450 hours). House power is upgraded with 400 Ah of LiFePO4 batteries (2023), Victron 3 kW inverter/charger, and 400 W solar on an aft arch. Freshwater capacity is a generous 570 L, with hot water from engine or shore/generator. Recent maintenance and upgrades: Bottom paint (hard, multi-season) July 2024, Full engine service (impeller, fluids, filters) May 2024, Standing rigging inspection and tune 2024, New house lithium bank and Victron monitoring 2023, Canvas and isinglass cockpit enclosure refreshed 2023. Safety gear is comprehensive: serviced 6-person coastal liferaft (2024), EPIRB (battery 2023), jacklines, harnesses, offshore PFDs, MOB recovery gear, dedicated fire extinguishers, and comprehensive offshore medical kit. This Oceanis 45 shows pride of ownership with thoughtful cruising upgrades, low engine hours for her age, and a clean survey history. She is an ideal family cruiser or comfortable liveaboard with the performance to cover miles efficiently and the systems to do it safely and comfortably. Shown by appointment; full photo set (42 images) and maintenance records available. Broker Notes: Additional photos available upon request",2025-11-14T10:32:00Z
monohull_025.pdf,BN-OCE45-2015-00972,Sailboat,1,Monohull (fin keel),Inboard diesel (saildrive),45.75,14.76,7.05,10549,Fiberglass (GRP),1,"Yanmar 4JH5E 54 HP, saildrive",Diesel,1044,1,Fractional sloop,3,6,2015,289000,United States,Beneteau,Oceanis 45,Used - Excellent,1180,8.6,7.2,280,200,530,True,True,False,2,0.323,9.2,8.7,9.1,42,False,"Immaculate 2015 Beneteau Oceanis 45 in turnkey cruising condition. This popular Philippe Briand design delivers an exceptional blend of performance, comfort, and easy handling. With a spacious 3-cabin/2-head layout, twin helm stations, a large drop-down transom/swim platform, and a generous sail plan, she’s equally at home on weekend sails or extended coastal passages. Professionally maintained with light private use, comprehensive cruising gear, and tasteful upgrades. Highlights - Proven cruiser: stiff, balanced hull with a deep fin keel (7.05 ft) and a powerful yet easily managed fractional sloop rig - Reliable propulsion: Yanmar 4JH5E 54 HP (approx. 1,180 hours) with saildrive; cruising 7.2 knots, economical consumption - Systems for comfort: Onan 5 kW generator, two-zone reverse-cycle air conditioning (approx. 16k + 8k BTU), hot water, large refrigeration - Electronics: B&G suite with Zeus2 MFD at helm, autopilot with rate compass, AIS, broadband radar, wind/speed/depth, DSC VHF, and cockpit instrumentation - Sail inventory: fully battened mainsail (2021), 106% furling genoa (2021), Code 0 on furler (2022) with dedicated tack point; new standing rigging inspection and tune (2023) - Deck and handling: electric primary winches, German mainsheet system, rigid boom vang, deep anchor locker with Rocna 25 kg and all-chain rode, electric windlass with remote, wide side decks - Interior: light oak joinery, large U-shaped saloon with drop-leaf table, forward owner’s cabin with island berth and ensuite head, aft guest cabins port and starboard, second head with separate shower - Utilities and tanks: 200 L fuel, 530 L fresh water, LED lighting throughout, ample storage, dedicated nav station - Safety: off-shore rated 6-person life raft (service 2023), EPIRB, jacklines, harness points, Type I/III PFDs, flares (in date), fire extinguishers, bilge high-water alarm Performance and Range - Efficient hull with a sail area of 1,044 sq ft delivers spirited sailing; under power, expect 7.2 knots at cruising RPM with approximately 280 nm range on the 200 L fuel tank (conditions and loading dependent). - Twin wheels and a balanced rudder provide excellent control and visibility; the large cockpit and drop-down transom enhance liveability at anchor. Maintenance and Condition - Engine and generator serviced annually; recent impeller, filters, and fluids - Saildrive seals inspected; zincs maintained on schedule - Bottom paint and prop-speed completed 2024 - Clean survey history available for serious buyers Why This Oceanis 45 This model is a market favorite for its spacious interior, robust build, and user-friendly deck plan. With brand popularity, a strong electronics package, and comprehensive safety gear, this example stands out as a ready-to-go cruiser at an attractive price point. View the full photo set (42 images) and equipment list upon request. Dockside and sea trials available for qualified buyers. Broker Notes: Additional photos available upon request",2025-11-14T10:24:00Z
monohull_026.pdf,OC45-2016-FTL-0129,Sailboat - Cruiser,1,Monohull,Sail with auxiliary inboard diesel,45.8,14.76,7.4,10500,Fiberglass (GRP),1,"Inboard diesel (Yanmar 4JH5E, 54 hp)",Diesel,1045,1,"Fractional sloop (Bermuda), in-mast furling mainsail, furling genoa",3,6,2016,259000,United States,Beneteau,Oceanis 45,Used - Excellent,1160,8.6,7.2,430,200,570,True,True,False,2,0.32,89,87,92,42,False,"This 2016 Beneteau Oceanis 45 is a well-specified, professionally maintained cruising monohull that blends comfort, performance, and reliability. The popular 3-cabin/2-head layout offers a bright owner’s suite forward and two spacious aft cabins, sleeping six in comfort. Twin helms, an electric drop-down transom, and a beamy cockpit make for effortless handling and entertaining. The deep keel (7’4”) and powerful fractional rig with in-mast furling mainsail and furling genoa deliver confident performance; expect 7+ knots under power and an easy, balanced helm under sail. Powered by a Yanmar 4JH5E 54 hp inboard diesel (approx. 1,160 hours), she cruises efficiently with an estimated 430 nm motoring range from her 200 L fuel tank. Cruising amenities include a 6 kW Onan generator, 16,000 BTU air conditioning, hot water, large refrigeration, and a generous 570 L freshwater capacity. Electronics are comprehensive: Raymarine multifunction displays at both helms, Quantum",2025-11-14T10:00:00Z
monohull_027.pdf,BN-OCE45-2016-USA-00327,Sailboat - Cruiser,1,Monohull,Sail + inboard diesel,45.9,14.75,7.4,10500,Fiberglass (GRP),1,Inboard diesel,Diesel,990,1,Bermudan sloop (fractional),3,6,2016,259000,United States,Beneteau,Oceanis 45,Used - Excellent,1180,8.8,7.5,420,200,570,True,True,False,2,0.321,9.2,8.7,8.9,38,False,"Impeccably maintained 2016 Beneteau Oceanis 45 in turn-key cruising condition, located in Newport, Rhode Island. The proven Oceanis 45 platform blends modern performance with exceptional comfort: a powerful chined hull, twin wheels, and a drop-down swim platform deliver confident handling and easy indoor-outdoor living. This 3-cabin/2-head layout features generous natural light, wide side decks, and a spacious cockpit with a large folding table and full canvas (dodger, bimini, and connector). Equipment and highlights: - Yanmar 4JH 54 hp diesel (approx. 1,180 hours), shaft drive with 3-blade folding prop; cruising 7.5 knots, max ~8.8 knots. Last full service June 2025 (oil, filters, impeller, belts). - Generator: 6 kW diesel (Onan) with sound shield; powers reverse-cycle heat/air (three zones) and 110V outlets underway or at anchor. - Rig and sails: Selden fractional rig with Facnor furling headsail and in-mast furling mainsail for effortless handling. New headsail (2022) and lightly used furling main (2020). Running rigging in very good condition; standing rigging inspected 2024. - Electronics: Raymarine Axiom 12 MFD at the helm, Quantum radar on mast, Evolution autopilot with linear drive, i70 instrument pack (wind/depth/speed), AIS transceiver (Class B), Raymarine VHF with remote mic at helm, stereo with cockpit speakers. Dual compasses at each helm. - Deck and handling: Electric primary winches, electric windlass with remote and chain counter, 25 kg Rocna anchor with 200 ft chain, bow thruster, wide swim platform with hot/cold cockpit shower, teak cockpit, removable helm seat sections, cockpit cushions. - Interior: Light oak finish with ample storage. Saloon with U-settee and convertible table, galley to starboard with twin stainless sinks, Corian counters, 3-burner LPG stove/oven, top/front-opening 12V fridge + separate freezer, and microwave. Owner’s cabin forward with island berth and en-suite head; two guest cabins aft to port and starboard; second head to port. - Tankage: 200 L diesel, 570 L fresh water, hot water via engine/shore/gen. 12V house system with AGM batteries (upgraded 2023), dedicated start and genset batteries, 40A smart charger, shore power with galvanic isolator. - Safety: ISO liferaft (serviced 2024), EPIRB (registered 2024), jacklines and tethers, flares (valid through 2026), MOB gear, radar reflector, CO/Smoke detectors, automatic and manual bilge pumps, fire extinguishers (2025 inspect). - Additional: Full canvas package, sunshades, mosquito screens, custom beds, cockpit table cover, spare parts kit, USCG documented, complete maintenance log and original manuals. This Oceanis 45 has been privately owned (never chartered) and shows pride of ownership throughout. She’s a comfortable coastal cruiser with offshore capability, well-equipped for extended cruising or family sailing weekends. Pre-sale survey (available to serious buyers) notes dry bilges, strong electricals, and above-average cosmetics. Ready for immediate delivery in Newport, RI. Dockside showings by appointment.",2025-11-14T10:15:00Z
monohull_028.pdf,7f88a7b1-3c6e-4bdc-9d2f-1ab52b156c9e,Sailboat,1,Monohull,Sail + Inboard Diesel,45.9,14.76,5.75,10550,Fiberglass (GRP),1,Inboard diesel (Yanmar 54 hp),Diesel,1076,1,Fractional sloop (furling mainsail),3,6,2016,245000,United States,Beneteau,Oceanis 45,Used - Very Good,1180,8.6,7.2,420,200,570,True,True,False,2,0.321,88,86,90,38,False,"This 2016 Beneteau Oceanis 45 is a proven blue-water capable cruiser that blends performance, comfort, and ease of handling. The popular 3-cabin, 2-head layout features a bright, ergonomic interior with generous storage, island galley, and a spacious owner’s cabin forward. On deck, her twin-helm cockpit, wide beam carried aft, and fold-down swim platform create an ideal platform for family cruising and entertaining. Sailing and deck: Fractional sloop rig with furling mainsail and 140% furling genoa (approx. 1,076 sq ft total sail area) Shoal draft keel (5’9”) for versatile coastal access Twin composite wheels, Lewmar primary and cabin-top winches (one electric) Electric windlass with 60 m (200 ft) chain and 20 kg (44 lb) anchor Standing rigging inspected and tuned 2023; running rigging replaced as needed Large drop-down transom/swim platform with telescoping ladder Wide side decks, solid handholds, and lifelines for safe movement underway Mechanical and electrical: Yanmar 4JH 54 hp inboard diesel, 1,180 engine hours (serviced 2025: oil, impeller, primary/secondary fuel filters) Cruising speed ~7.2 knots; max ~8.6 knots Approximate range 420 nm under power at economy cruise Fuel capacity 200 L; water capacity 570 L with hot water Fischer Panda 5 kW generator (approx. 760 hrs) 40 A battery charger, 400 W solar on arch with MPPT controller 16,000 BTU reverse-cycle air conditioning Bow thruster for confident close-quarters handling Navigation and electronics: Raymarine Axiom 9 MFD at helm with Navionics charts Raymarine Evolution autopilot with p70 control Raymarine i70 wind/depth/speed instrumentation Raymarine Quantum radar and AIS transceiver VHF with DSC and remote mic at helm Stereo with cockpit speakers and Bluetooth connectivity Interior: 3 cabins / 2 heads (both with showers), 6 dedicated berths Owner’s stateroom forward with island berth and en-suite head U-shaped saloon seating with convertible dining table Linear galley: dual stainless sinks, 2-burner stove/oven, top/front-load fridge, ample dry storage LED lighting throughout, large hull ports and opening hatches for natural light and ventilation Safety and gear: 6-person coastal liferaft (service current 2024) Offshore flares (in date), EPIRB, jacklines, harness points Manual and electric bilge pumps, fire extinguishers, CO/smoke detectors Dan buoy, throwable device, and full set of PFDs Dedicated grab bag and medical kit Condition and maintenance: Hull and topsides polished 2025; bottom paint and anodes renewed 2025 Sails cleaned and inspected 2024; canvas and UV strips in good condition All systems checked and operational; records available upon request Why this Oceanis 45: Desirable shoal draft, twin helms, and fold-down platform Efficient, easily managed sail plan with furling main Strong equipment list: generator, air conditioning, solar, radar, AIS, bow thruster Comfortable, bright interior ideal for extended cruising or liveaboard Located in Annapolis, Maryland, USA. Shown by appointment. Survey and maintenance records available to serious buyers. Broker Notes: Additional photos available upon request Authorized Signature Contact: +1-803-177-4680",2025-11-14T15:22:00Z
monohull_029.pdf,BN-OC41-2012-7F39C,Sailboat,1,Monohull displacement (fin keel),Sail + inboard diesel (auxiliary),40.8,13.8,6.9,8920,Fiberglass (GRP),1,Inboard diesel,Diesel,902,1,Bermuda sloop (fractional),3,7,2012,219000,United States,Beneteau,Oceanis 41,Used — Very good,1480,8.2,6.5,430,200,570,True,True,False,2,0.34,9,8,8,46,False,"A well-kept 2012 Beneteau Oceanis 41 offering the perfect balance of performance, comfort, and modern styling. This three-cabin layout delivers generous interior volume with abundant natural light, while twin wheels and a broad beam aft give the cockpit terrific ergonomics for shorthanded sailing and entertaining at anchor. Powered by a reliable Yanmar 3JH5E 40 HP inboard diesel (approx. 1480 hours), she cruises efficiently at 6.5 knots and carries a practical 200 L fuel tank for passages of ~430 NM under power. The fractional sloop rig with furling genoa and mainsail provides easy sail handling and solid all-around performance. Hull and deck are GRP with a fin keel and spade rudder, optimized for stability and predictability. Highlights and equipment: - Rig/Sails: Fractional sloop, 902 sq ft sail area; furling genoa; in-mast furling mainsail; adjustable vang; Harken winches. - Navigation/Electronics: Raymarine Axiom MFD at helm, Raymarine autopilot, AIS transceiver, wind/depth/speed instruments, VHF with DSC, radar on mast mount. - Systems: 5 kW diesel generator, 16,000 BTU air conditioning, water heater, battery charger/inverter, 12V/110V systems, LED cabin and navigation lighting. - Tankage: 200 L diesel; 570 L fresh water in multiple tanks; holding tank. - Interior: 3 private cabins, 1 large head with separate shower, L-shaped galley (stainless double sink, fridge/freezer, gimbaled oven/stove), convertible saloon berth for +1. - Deck/Cockpit: Dual helms, fold-down transom swim platform, cockpit table, bimini and dodger, anchor windlass with chain/rode, hot/cold cockpit shower. - Safety: Offshore-rated PFDs, jacklines, harness tethers, liferaft canister rack (raft not included), EPIRB, manual/automatic bilge pumps, fire extinguishers, flares per USCG. - Recent care: Bottom paint (2023), new house batteries (2023), running rigging inspected and replaced as needed (2024), engine serviced with new impeller/filters (2024). This Oceanis 41 stands out for her bright interior, easy sailhandling, and practical cruising upgrades—ideal for coastal cruising, Bahamas runs, or extended weekends with family and friends. Turn-key and ready to sail, located in the United States with a clean title and complete maintenance records.",2025-11-14T10:23:00Z
